"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"407","101","101","2.52","1","1","1.59","58","6.862072345848446E-4","0"
"404","101","101","2.52","1","1","1.58","58","0.005489657876678757","0"
"406","101","101","2.52","1","1","1.59","26","0.002254680913635918","0"
"405","101","101","2.52","1","1","1.58","50","0.005881776296441525","0"
"403","101","101","2.52","1","1","1.58","60","0.00794039800019606","0"
"411","101","101","2.52","1","1","1.6","44","0.0036270953828056074","0"
"412","101","101","2.52","1","1","1.6","56","0.0025487697284579942","0"
"408","101","101","2.52","1","1","1.59","60","0.0025487697284579942","0"
"420","101","101","2.52","1","1","1.61","33","0.004019213802568375","0"
"410","101","101","2.52","1","1","1.59","57","0.004313302617390452","0"
"417","101","101","2.52","1","1","1.61","31","0.006273894716204293","0"
"414","101","101","2.52","1","1","1.6","59","0.0038231545926869915","0"
"415","101","101","2.52","1","1","1.6","42","0.0046073914322125285","0"
"416","101","101","2.52","1","1","1.61","56","0.007646309185373983","0"
"419","101","101","2.52","1","1","1.61","49","0.00470542103715322","0"
"425","101","101","2.52","1","1","1.62","60","8.822664444662288E-4","0"
"426","101","101","2.52","1","1","1.63","54","5.881776296441525E-4","0"
"421","101","101","2.52","1","1","1.62","66","0.0029408881482207625","0"
"423","101","101","2.52","1","1","1.62","37","0.0029408881482207625","0"
"399","101","101","2.52","1","1","1.57","125","0.006764042740907754","0"
"428","101","101","2.52","1","1","1.63","41","0.0059798059013822175","0"
"429","101","101","2.52","1","1","1.63","46","0.006371924321144986","0"
"436","101","101","2.52","1","1","1.65","46","0.002450740123517302","0"
"418","101","101","2.52","1","1","1.61","73","0.0025487697284579942","0"
"424","101","101","2.52","1","1","1.62","49","0.003234976963042839","0"
"433","101","101","2.52","1","1","1.64","59","0.005293598666797373","0"
"427","101","101","2.52","1","1","1.63","40","0.0059798059013822175","0"
"430","101","101","2.52","1","1","1.63","43","0.0034310361729242233","0"
"422","101","101","2.52","1","1","1.62","61","0.004509361827271836","0"
"437","101","101","2.52","1","1","1.65","56","0.002156651308695226","0"
"439","101","101","2.52","1","1","1.65","53","0.0018625624938731497","0"
"435","101","101","2.52","1","1","1.64","60","0.0059798059013822175","0"
"438","101","101","2.52","1","1","1.65","36","0.006077835506322909","0"
"431","101","101","2.52","1","1","1.64","96","0.004019213802568375","0"
"432","101","101","2.52","1","1","1.64","58","0.0038231545926869915","0"
"446","101","101","2.52","1","1","1.67","32","0.008822664444662289","0"
"440","101","101","2.52","1","1","1.65","60","0.0028428585432800704","0"
"448","101","101","2.52","1","1","1.67","34","0.004509361827271836","0"
"434","101","101","2.52","1","1","1.64","87","0.006960101950789138","0"
"443","101","101","2.52","1","1","1.66","63","0.005783746691500833","0"
"444","101","101","2.52","1","1","1.66","55","0.00892069404960298","0"
"449","101","101","2.52","1","1","1.67","50","0.005587687481619449","0"
"450","101","101","2.52","1","1","1.67","47","0.0046073914322125285","0"
"445","101","101","2.52","1","1","1.66","64","0.00941084207430644","0"
"457","101","101","2.52","1","1","1.69","32","0.003921184197627684","0"
"441","101","101","2.52","1","1","1.66","75","0.009116753259484365","0"
"442","101","101","2.52","1","1","1.66","94","0.006273894716204293","0"
"447","101","101","2.52","1","1","1.67","54","0.004411332222331144","0"
"455","101","101","2.52","1","1","1.68","51","0.005391628271738065","0"
"458","101","101","2.52","1","1","1.69","39","0.00470542103715322","0"
"452","101","101","2.52","1","1","1.68","46","0.0046073914322125285","0"
"454","101","101","2.52","1","1","1.68","67","0.00656798353102637","0"
"464","101","101","2.52","1","1","1.7","35","0.004313302617390452","0"
"451","101","101","2.52","1","1","1.68","62","0.0038231545926869915","0"
"467","101","101","2.52","1","1","1.71","34","0.0027448289383393784","0"
"456","101","101","2.52","1","1","1.69","61","0.0046073914322125285","0"
"463","101","101","2.52","1","1","1.7","36","0.004901480247034604","0"
"462","101","101","2.52","1","1","1.7","43","0.009999019703950594","0"
"460","101","101","2.52","1","1","1.69","68","0.005881776296441525","0"
"461","101","101","2.52","1","1","1.7","60","0.0059798059013822175","0"
"469","101","101","2.52","1","1","1.71","49","0.003234976963042839","0"
"472","101","101","2.52","1","1","1.72","32","0.004313302617390452","0"
"466","101","101","2.52","1","1","1.71","55","0.00794039800019606","0"
"453","101","101","2.52","1","1","1.68","94","0.004999509851975297","0"
"468","101","101","2.52","1","1","1.71","54","0.004999509851975297","0"
"473","101","101","2.52","1","1","1.72","36","0.007156161160670522","0"
"459","101","101","2.52","1","1","1.69","70","0.007548279580433291","0"
"471","101","101","2.52","1","1","1.72","60","0.00421527301244976","0"
"465","101","101","2.52","1","1","1.7","70","0.01078325654347613","0"
"477","101","101","2.52","1","1","1.73","51","0.007450249975492599","0"
"483","101","101","2.52","1","1","1.74","56","0.010979315753357513","0"
"486","101","101","2.52","1","1","1.75","52","0.009802960494069209","0"
"482","101","101","2.52","1","1","1.74","43","0.006469953926085678","0"
"479","101","101","2.52","1","1","1.73","77","0.009312812469365748","0"
"478","101","101","2.52","1","1","1.73","54","0.010881286148416823","0"
"481","101","101","2.52","1","1","1.74","61","0.006764042740907754","0"
"488","101","101","2.52","1","1","1.75","41","0.006371924321144986","0"
"490","101","101","2.52","1","1","1.75","54","0.007156161160670522","0"
"342","101","101","2.51","1","1","1.82","179","0.0631310655818057","0"
"470","101","101","2.52","1","1","1.71","96","0.006175865111263602","0"
"495","101","101","2.52","1","1","1.76","42","0.009214782864425057","0"
"491","101","101","2.52","1","1","1.76","56","0.010587197333594745","0"
"496","101","101","2.52","1","1","1.77","56","0.008626605234780904","0"
"474","101","101","2.52","1","1","1.72","89","0.015684736790510734","0"
"484","101","101","2.52","1","1","1.74","124","0.010097049308891284","0"
"487","101","101","2.52","1","1","1.75","65","0.013724144691696893","0"
"489","101","101","2.52","1","1","1.75","90","0.01450838153122243","0"
"493","101","101","2.52","1","1","1.76","60","0.007450249975492599","0"
"485","101","101","2.52","1","1","1.74","82","0.01548867758062935","0"
"498","101","101","2.52","1","1","1.77","49","0.01029310851877267","0"
"501","101","101","2.52","1","1","1.78","51","0.006175865111263602","0"
"480","101","101","2.52","1","1","1.73","126","0.014116263111459661","0"
"476","101","101","2.52","1","1","1.73","119","0.017253210469561808","0"
"350","101","101","2.51","1","1","1.83","163","0.05999411822370356","0"
"356","101","101","2.51","1","1","1.85","179","0.0594059405940594","0"
"509","101","101","2.52","1","1","1.79","31","0.007646309185373983","0"
"502","101","101","2.52","1","1","1.78","68","0.007842368395255367","0"
"508","101","101","2.52","1","1","1.79","68","0.006371924321144986","0"
"475","101","101","2.52","1","1","1.72","115","0.022154690716596412","0"
"497","101","101","2.52","1","1","1.77","96","0.01823350651896873","0"
"511","101","101","2.52","1","1","1.8","58","0.010489167728654054","0"
"510","101","101","2.52","1","1","1.79","50","0.008822664444662289","0"
"505","101","101","2.52","1","1","1.78","66","0.010489167728654054","0"
"504","101","101","2.52","1","1","1.78","107","0.00843054602489952","0"
"521","101","101","2.52","1","1","1.82","48","0.009900990099009901","0"
"507","101","101","2.52","1","1","1.79","78","0.01166552298794236","0"
"522","101","101","2.52","1","1","1.82","46","0.010195078913831977","0"
"520","101","101","2.52","1","1","1.81","37","0.00470542103715322","0"
"499","101","101","2.52","1","1","1.77","107","0.011861582197823742","0"
"514","101","101","2.52","1","1","1.8","106","0.013528085481815508","0"
"506","101","101","2.52","1","1","1.79","107","0.023233016370944024","0"
"531","101","101","2.52","1","1","1.84","61","0.009802960494069209","0"
"503","101","101","2.52","1","1","1.78","112","0.013528085481815508","0"
"512","101","101","2.52","1","1","1.8","134","0.017547299284383883","0"
"494","101","101","2.52","1","1","1.76","158","0.03146750318596216","0"
"529","101","101","2.52","1","1","1.83","54","0.00843054602489952","0"
"518","101","101","2.52","1","1","1.81","71","0.015292618370747966","0"
"517","101","101","2.52","1","1","1.81","93","0.015292618370747966","0"
"523","101","101","2.52","1","1","1.82","62","0.012449759827467896","0"
"532","101","101","2.52","1","1","1.84","52","0.011273404568179591","0"
"530","101","101","2.52","1","1","1.83","69","0.01176355259288305","0"
"527","101","101","2.52","1","1","1.83","75","0.017057151259680423","0"
"500","101","101","2.52","1","1","1.77","152","0.02676208214880894","0"
"541","101","101","2.53","1","1","1.5","45","0.0034310361729242233","0"
"542","101","101","2.53","1","1","1.5","35","0.0016665032839917656","0"
"543","101","101","2.53","1","1","1.5","40","0.0038231545926869915","0"
"539","101","101","2.52","1","1","1.85","33","0.005391628271738065","0"
"547","101","101","2.53","1","1","1.51","27","0.0030389177531614546","0"
"533","101","101","2.52","1","1","1.84","79","0.019605920988138417","0"
"535","101","101","2.52","1","1","1.84","54","0.009802960494069209","0"
"545","101","101","2.53","1","1","1.5","43","0.0034310361729242233","0"
"546","101","101","2.53","1","1","1.51","25","0.004019213802568375","0"
"544","101","101","2.53","1","1","1.5","37","0.0028428585432800704","0"
"524","101","101","2.52","1","1","1.82","107","0.019115772963434956","0"
"525","101","101","2.52","1","1","1.82","97","0.020096069012841878","0"
"540","101","101","2.52","1","1","1.85","40","0.011567493383001667","0"
"519","101","101","2.52","1","1","1.81","148","0.027350259778453092","0"
"548","101","101","2.53","1","1","1.51","20","0.003234976963042839","0"
"551","101","101","2.53","1","1","1.52","38","0.0012743848642289971","0"
"492","101","101","2.52","1","1","1.76","192","0.03156553279090285","0"
"549","101","101","2.53","1","1","1.51","49","5.881776296441525E-4","0"
"534","101","101","2.52","1","1","1.84","76","0.014900499950985198","0"
"515","101","101","2.52","1","1","1.8","140","0.02293892755612195","0"
"554","101","101","2.53","1","1","1.52","35","0.0028428585432800704","0"
"557","101","101","2.53","1","1","1.53","30","8.822664444662288E-4","0"
"550","101","101","2.53","1","1","1.51","52","0.0012743848642289971","0"
"553","101","101","2.53","1","1","1.52","42","0.001078325654347613","0"
"516","101","101","2.52","1","1","1.81","115","0.030291147926673857","0"
"555","101","101","2.53","1","1","1.52","43","5.881776296441525E-4","0"
"562","101","101","2.53","1","1","1.54","26","0.00421527301244976","0"
"556","101","101","2.53","1","1","1.53","41","0.0029408881482207625","0"
"560","101","101","2.53","1","1","1.53","34","0.002058621703754534","0"
"552","101","101","2.53","1","1","1.52","52","0.004509361827271836","0"
"558","101","101","2.53","1","1","1.53","59","0.0018625624938731497","0"
"564","101","101","2.53","1","1","1.54","27","0.0046073914322125285","0"
"561","101","101","2.53","1","1","1.54","44","0.0034310361729242233","0"
"565","101","101","2.53","1","1","1.54","28","8.822664444662288E-4","0"
"563","101","101","2.53","1","1","1.54","50","0.002254680913635918","0"
"559","101","101","2.53","1","1","1.53","59","0.0014704440741103812","0"
"575","101","101","2.53","1","1","1.56","20","0.0014704440741103812","0"
"538","101","101","2.52","1","1","1.85","79","0.01882168414861288","0"
"570","101","101","2.53","1","1","1.55","29","0.005783746691500833","0"
"569","101","101","2.53","1","1","1.55","40","0.0013724144691696892","0"
"568","101","101","2.53","1","1","1.55","55","0.00235271051857661","0"
"566","101","101","2.53","1","1","1.55","68","0.00235271051857661","0"
"580","101","101","2.53","1","1","1.57","23","0.0017645328889324577","0"
"574","101","101","2.53","1","1","1.56","67","6.862072345848446E-4","0"
"571","101","101","2.53","1","1","1.56","45","0.003234976963042839","0"
"572","101","101","2.53","1","1","1.56","44","0.006469953926085678","0"
"582","101","101","2.53","1","1","1.58","39","0.004117243407509068","0"
"526","101","101","2.52","1","1","1.83","169","0.03685913145770023","0"
"573","101","101","2.53","1","1","1.56","53","0.0012743848642289971","0"
"583","101","101","2.53","1","1","1.58","31","0.003921184197627684","0"
"537","101","101","2.52","1","1","1.85","92","0.027840407803156553","0"
"579","101","101","2.53","1","1","1.57","40","0.0026467993333986863","0"
"576","101","101","2.53","1","1","1.57","48","8.822664444662288E-4","0"
"567","101","101","2.53","1","1","1.55","97","0.001960592098813842","0"
"581","101","101","2.53","1","1","1.58","56","8.822664444662288E-4","0"
"578","101","101","2.53","1","1","1.57","44","0.002156651308695226","0"
"586","101","101","2.53","1","1","1.59","27","0.0029408881482207625","0"
"587","101","101","2.53","1","1","1.59","42","0.0050975394569159884","0"
"585","101","101","2.53","1","1","1.58","40","0.004313302617390452","0"
"588","101","101","2.53","1","1","1.59","34","0.003921184197627684","0"
"584","101","101","2.53","1","1","1.58","61","0.007548279580433291","0"
"577","101","101","2.53","1","1","1.57","87","0.004411332222331144","0"
"589","101","101","2.53","1","1","1.59","53","0.0038231545926869915","0"
"591","101","101","2.53","1","1","1.6","32","0.003333006567983531","0"
"593","101","101","2.53","1","1","1.6","66","0.004117243407509068","0"
"594","101","101","2.53","1","1","1.6","54","0.0016665032839917656","0"
"596","101","101","2.53","1","1","1.61","54","0","3.9211841976276833E-4"
"592","101","101","2.53","1","1","1.6","34","0.002450740123517302","0"
"595","101","101","2.53","1","1","1.6","39","0.0027448289383393784","0"
"597","101","101","2.53","1","1","1.61","37","0.0034310361729242233","0"
"590","101","101","2.53","1","1","1.59","48","0.006077835506322909","0"
"605","101","101","2.53","1","1","1.62","42","0.005881776296441525","0"
"598","101","101","2.53","1","1","1.61","73","0.0028428585432800704","0"
"604","101","101","2.53","1","1","1.62","37","0.006764042740907754","0"
"603","101","101","2.53","1","1","1.62","41","0.0031369473581021466","0"
"610","101","101","2.53","1","1","1.63","34","0.005391628271738065","0"
"602","101","101","2.53","1","1","1.62","77","0.001960592098813842","0"
"600","101","101","2.53","1","1","1.61","70","0.010489167728654054","0"
"606","101","101","2.53","1","1","1.63","54","0.007744338790314675","0"
"607","101","101","2.53","1","1","1.63","60","0.004803450642093913","0"
"620","101","101","2.53","1","1","1.65","27","0.005391628271738065","0"
"619","101","101","2.53","1","1","1.65","26","0.005783746691500833","0"
"601","101","101","2.53","1","1","1.62","79","0.008332516419958828","0"
"608","101","101","2.53","1","1","1.63","57","0.007744338790314675","0"
"614","101","101","2.53","1","1","1.64","60","0.0037251249877462995","0"
"615","101","101","2.53","1","1","1.64","45","0.004117243407509068","0"
"616","101","101","2.53","1","1","1.65","40","0.004117243407509068","0"
"617","101","101","2.53","1","1","1.65","69","0.0027448289383393784","0"
"612","101","101","2.53","1","1","1.64","62","0.005391628271738065","0"
"618","101","101","2.53","1","1","1.65","45","0.001176355259288305","0"
"609","101","101","2.53","1","1","1.63","102","0.00470542103715322","0"
"622","101","101","2.53","1","1","1.66","54","0.004901480247034604","0"
"599","101","101","2.53","1","1","1.61","93","0.00803842760513675","0"
"625","101","101","2.53","1","1","1.66","39","0.009704930889128516","0"
"630","101","101","2.53","1","1","1.67","29","0.002254680913635918","0"
"623","101","101","2.53","1","1","1.66","33","0.003921184197627684","0"
"528","101","101","2.52","1","1","1.83","160","0.04352514459366729","0"
"624","101","101","2.53","1","1","1.66","55","0.004901480247034604","0"
"626","101","101","2.53","1","1","1.67","41","0.007156161160670522","0"
"633","101","101","2.53","1","1","1.68","30","0.0025487697284579942","0"
"621","101","101","2.53","1","1","1.66","75","0.006273894716204293","0"
"627","101","101","2.53","1","1","1.67","59","0.005587687481619449","0"
"613","101","101","2.53","1","1","1.64","124","0.004411332222331144","0"
